pitch_type,game_date,release_speed,player_name,batter,events,description,zone,b_swings,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hit_distance_sc,launch_speed,launch_angle,game_pk,estimated_ba_using_speedangle,launch_speed_angle,pitch_number,pitch_name,home_score,away_score,post_away_score,post_home_score,if_fielding_alignment,of_fielding_alignment,delta_run_exp,bat_win_exp
CH,4/18/2024,89,"Walker, Christian",572233,strikeout,foul_tip,14,R,R,SF,AZ,S,2,,2,2,2024,606466,,592626,1,1,Top,,,,745356,,,5,Changeup,0,0,0,0,Standard,Standard,-0.275,0.5549999999999999
SI,4/18/2024,95.2,"Pederson, Joc",592626,strikeout,swinging_strike,11,L,R,SF,AZ,S,2,,1,2,2024,,,,2,9,Top,,,,745356,,,5,Sinker,5,0,0,5,Strategic,Standard,-0.18,0.001
CH,4/18/2024,89.3,"Pederson, Joc",592626,force_out,hit_into_play,13,L,R,SF,AZ,X,3,ground_ball,1,2,2024,,606466,682998,0,1,Top,11,101.5,-7,745356,0.292,2,6,Changeup,0,0,0,0,Standard,Standard,-0.238,0.575
SI,4/18/2024,96,"Carroll, Corbin",682998,strikeout,called_strike,9,L,R,SF,AZ,S,2,,0,2,2024,,,,1,9,Top,,,,745356,,,3,Sinker,5,0,0,5,Strategic,Standard,-0.162,0.002
SI,4/18/2024,94.4,"Marte, Ketel",606466,strikeout,swinging_strike,13,L,R,SF,AZ,S,2,,2,2,2024,,,,0,9,Top,,,,745356,,,5,Sinker,5,0,0,5,Standard,Standard,-0.227,0.005
SL,4/18/2024,74.8,"Moreno, Gabriel",672515,field_out,hit_into_play,14,R,R,SF,AZ,X,9,line_drive,0,2,2024,,,,0,8,Top,278,87.1,20,745356,0.547,4,3,Slider,1,0,0,1,Standard,Standard,-0.163,0.23299999999999998
FF,4/17/2024,94.5,"Newman, Kevin",621028,field_out,hit_into_play,1,R,L,AZ,CHC,X,6,ground_ball,2,2,2024,,571466,,0,5,Bot,54,63.7,3,747212,0.16,2,6,4-Seam Fastball,1,2,2,1,Standard,Standard,-0.176,0.498
CH,4/17/2024,83.7,"Alexander, Blaze",677942,strikeout,swinging_strike,14,R,L,AZ,CHC,S,2,,0,2,2024,,,,2,4,Bot,,,,747212,,,4,Changeup,1,0,0,1,Standard,Standard,-0.157,0.645
CH,4/17/2024,83.9,"Suárez, Eugenio",553993,strikeout,swinging_strike,9,R,L,AZ,CHC,S,2,,3,2,2024,,,,0,4,Bot,,,,747212,,,8,Changeup,1,0,0,1,Standard,Standard,-0.333,0.69
CH,4/17/2024,83.1,"Walker, Christian",572233,grounded_into_double_play,hit_into_play,8,R,L,AZ,CHC,X,5,ground_ball,1,2,2024,,606466,682998,1,3,Bot,4,74.6,-17,747212,0.038,2,4,Changeup,1,0,0,1,Standard,Standard,-0.242,0.692
ST,4/17/2024,82.5,"Suárez, Eugenio",553993,strikeout,swinging_strike,14,R,R,AZ,CHC,S,2,,0,2,2024,,,,2,8,Bot,,,,747212,,,3,Sweeper,2,5,5,2,Standard,Standard,-0.157,0.039
ST,4/17/2024,83.6,"Gurriel Jr., Lourdes",666971,strikeout,called_strike,9,R,R,AZ,CHC,S,2,,1,2,2024,,,,0,8,Bot,,,,747212,,,4,Sweeper,2,5,5,2,Standard,Standard,-0.186,0.079
CH,4/17/2024,83.8,"Newman, Kevin",621028,field_out,hit_into_play,6,R,L,AZ,CHC,X,6,ground_ball,0,2,2024,,,677942,2,2,Bot,9,94.2,-14,747212,0.174,2,5,Changeup,1,0,0,1,Standard,Standard,-0.17,0.624
FF,4/17/2024,96.8,"Marte, Ketel",606466,field_out,hit_into_play,6,L,R,AZ,CHC,X,4,ground_ball,1,2,2024,,,,1,7,Bot,8,65.5,-19,747212,0.049,2,4,4-Seam Fastball,2,3,3,2,Infield shade,Standard,-0.182,0.305
FF,4/17/2024,94.1,"Barnhart, Tucker",571466,strikeout,called_strike,7,L,L,AZ,CHC,S,2,,0,2,2024,,,677942,1,2,Bot,,,,747212,,,3,4-Seam Fastball,1,0,0,1,Standard,Standard,-0.159,0.648
FF,4/17/2024,96.4,"Pederson, Joc",592626,field_out,hit_into_play,6,L,R,AZ,CHC,X,3,line_drive,1,2,2024,,545341,,1,6,Bot,166,102,9,747212,0.713,4,4,4-Seam Fastball,2,3,3,2,Standard,Standard,-0.185,0.413
CH,4/17/2024,82.4,"Grichuk, Randal",545341,field_out,hit_into_play,14,R,L,AZ,CHC,X,6,ground_ball,0,2,2024,,,,0,2,Bot,14,86.1,-8,747212,0.143,2,3,Changeup,1,0,0,1,Standard,Standard,-0.163,0.648
ST,4/17/2024,84.4,"Grichuk, Randal",545341,double,hit_into_play,8,R,R,AZ,CHC,X,7,line_drive,2,2,2024,,,,1,6,Bot,240,96.7,13,747212,0.939,4,5,Sweeper,2,3,3,2,Standard,Standard,0.688,0.352
CH,4/17/2024,83.3,"Walker, Christian",572233,strikeout,swinging_strike,9,R,L,AZ,CHC,S,2,,2,2,2024,682998,,,1,1,Bot,,,,747212,,,6,Changeup,1,0,0,1,Strategic,Standard,-0.344,0.68
FF,4/17/2024,95.9,"Suárez, Eugenio",553993,field_out,hit_into_play,9,R,R,AZ,CHC,X,5,ground_ball,1,2,2024,,,,0,6,Bot,3,89.6,-37,747212,0.048,2,4,4-Seam Fastball,2,3,3,2,Standard,Standard,-0.186,0.384
FF,4/17/2024,94.8,"Gurriel Jr., Lourdes",666971,strikeout,foul_tip,6,R,L,AZ,CHC,S,2,,2,2,2024,,682998,,0,1,Bot,,,,747212,,,6,4-Seam Fastball,1,0,0,1,Standard,Standard,-0.291,0.692
KC,4/17/2024,79.7,"Moreno, Gabriel",672515,field_out,hit_into_play,9,R,L,AZ,CHC,X,9,fly_ball,2,2,2024,,,,1,9,Bot,243,84.7,49,747212,0.005,3,5,Knuckle Curve,3,5,5,3,Standard,Standard,-0.225,0.042
ST,4/17/2024,83.5,"Walker, Christian",572233,field_out,hit_into_play,14,R,R,AZ,CHC,X,8,fly_ball,2,2,2024,,606466,682998,2,5,Bot,306,82.5,35,747212,0.021,3,5,Sweeper,2,2,2,2,Standard,Standard,-0.203,0.55
CH,4/16/2024,82.3,"Barnhart, Tucker",571466,strikeout,swinging_strike,13,L,R,AZ,CHC,S,2,,2,2,2024,,,,2,4,Bot,,,,747214,,,5,Changeup,4,1,1,4,Infield shade,Strategic,-0.219,0.841
SI,4/16/2024,87.8,"Alexander, Blaze",677942,field_out,hit_into_play,5,R,R,AZ,CHC,X,4,ground_ball,2,2,2024,,,,0,4,Bot,142,91.3,9,747214,0.545,4,6,Sinker,4,1,1,4,Standard,Standard,-0.227,0.859
SI,4/16/2024,88.1,"Suárez, Eugenio",553993,field_out,hit_into_play,4,R,R,AZ,CHC,X,9,fly_ball,2,2,2024,,,,2,3,Bot,230,72,37,747214,0.368,3,7,Sinker,4,1,1,4,Standard,Standard,-0.219,0.818
CH,4/16/2024,81.3,"Barnhart, Tucker",571466,field_out,hit_into_play,13,L,R,AZ,CHC,X,6,ground_ball,1,2,2024,,677942,,2,2,Bot,7,81.7,-14,747214,0.069,2,4,Changeup,1,0,0,1,Strategic,Strategic,-0.211,0.633
SL,4/16/2024,87.6,"Walker, Christian",572233,field_out,hit_into_play,14,R,R,AZ,CHC,X,4,ground_ball,1,2,2024,,682998,666971,2,9,Bot,34,80.7,0,747214,0.186,2,4,Slider,11,11,11,11,Standard,Standard,-0.189,0.58
ST,4/16/2024,81.5,"Alexander, Blaze",677942,strikeout,swinging_strike,14,R,R,AZ,CHC,S,2,,0,2,2024,,666971,572233,2,8,Bot,,,,747214,,,3,Sweeper,10,11,11,10,Standard,Standard,-0.186,0.24
FF,4/16/2024,95.5,"Barnhart, Tucker",571466,field_out,hit_into_play,5,L,L,AZ,CHC,X,5,ground_ball,3,2,2024,677942,664983,,2,5,Bot,26,74,-2,747214,0.078,2,7,4-Seam Fastball,8,5,5,8,Standard,Standard,-0.274,0.888
CH,4/16/2024,80.7,"Alexander, Blaze",677942,force_out,hit_into_play,6,R,R,AZ,CHC,X,5,ground_ball,0,2,2024,592626,,553993,0,2,Bot,4,78.2,-29,747214,0.052,2,3,Changeup,0,0,0,1,Standard,Standard,-0.177,0.653
ST,4/16/2024,82.8,"Suárez, Eugenio",553993,field_out,hit_into_play,6,R,R,AZ,CHC,X,7,fly_ball,2,2,2024,,666971,572233,1,8,Bot,275,78.4,42,747214,0.042,3,5,Sweeper,10,11,11,10,Standard,Standard,-0.21,0.394
FF,4/16/2024,88.6,"Suárez, Eugenio",553993,single,hit_into_play,6,R,R,AZ,CHC,X,8,line_drive,2,2,2024,,,592626,0,2,Bot,263,96.8,18,747214,0.403,4,5,4-Seam Fastball,0,0,0,0,Standard,Standard,0.462,0.584
SL,4/16/2024,89.4,"Pederson, Joc",592626,field_out,hit_into_play,4,L,R,AZ,CHC,X,3,ground_ball,1,2,2024,606466,,572233,2,6,Bot,2,87.3,-53,747214,0.208,2,4,Slider,8,5,5,8,Standard,Standard,-0.194,0.906
SI,4/16/2024,96.3,"Pederson, Joc",592626,sac_fly,hit_into_play,4,L,R,AZ,CHC,X,8,fly_ball,2,2,2024,682998,666971,572233,0,8,Bot,332,94.5,39,747214,,3,5,Sinker,9,11,11,10,Standard,Standard,-0.15,0.499
CU,4/16/2024,74.1,"Walker, Christian",572233,strikeout,called_strike,14,R,R,AZ,CHC,S,2,,1,2,2024,,,682998,2,1,Bot,,,,747214,,,4,Curveball,0,0,0,0,Standard,Standard,-0.196,0.515
SI,4/16/2024,91.6,"Barnhart, Tucker",571466,field_out,hit_into_play,11,L,R,AZ,CHC,X,4,ground_ball,3,2,2024,,677942,,1,7,Bot,2,60.4,-60,747214,0.202,2,7,Sinker,9,11,11,9,Standard,Standard,-0.273,0.258
FF,4/16/2024,96.5,"Suárez, Eugenio",553993,sac_fly,hit_into_play,2,R,L,AZ,CHC,X,9,fly_ball,0,2,2024,572233,,592626,1,5,Bot,310,86.7,31,747214,,3,3,4-Seam Fastball,6,5,5,7,Standard,Standard,-0.028,0.747
SL,4/16/2024,91,"Gurriel Jr., Lourdes",666971,grounded_into_double_play,hit_into_play,14,R,R,AZ,CHC,X,6,ground_ball,0,2,2024,,606466,682998,0,6,Bot,121,68.9,10,747214,0.261,2,3,Slider,8,5,5,8,Standard,Standard,-0.201,0.933
SL,4/16/2024,88,"Marte, Ketel",606466,single,hit_into_play,6,L,R,AZ,CHC,X,3,ground_ball,2,2,2024,,,,0,6,Bot,115,94.7,7,747214,0.555,4,5,Slider,8,5,5,8,Standard,Standard,0.476,0.91
FS,4/16/2024,84.8,"McCarthy, Jake",664983,strikeout,swinging_strike,13,L,R,AZ,CHC,S,2,,1,2,2024,,677942,,0,7,Bot,,,,747214,,,4,Split-Finger,9,11,11,9,Standard,Standard,-0.238,0.301
CH,4/16/2024,82.8,"Marte, Ketel",606466,strikeout,swinging_strike,13,L,R,AZ,CHC,S,2,,0,2,2024,,,,0,1,Bot,,,,747214,,,3,Changeup,0,0,0,0,Infield shade,Standard,-0.163,0.539
FF,4/16/2024,95.7,"McCarthy, Jake",664983,field_out,hit_into_play,2,L,R,AZ,CHC,X,8,fly_ball,0,2,2024,,,,0,9,Bot,321,85.4,31,747214,0.034,3,3,4-Seam Fastball,10,11,11,10,Standard,Standard,-0.163,0.168
FF,4/15/2024,96.8,"Carroll, Corbin",682998,field_out,hit_into_play,12,L,R,AZ,CHC,X,5,popup,1,2,2024,,,,1,6,Bot,89,74.2,74,747213,0.001,3,4,4-Seam Fastball,1,1,1,1,Standard,Standard,-0.182,0.534
FF,4/15/2024,97.1,"Newman, Kevin",621028,strikeout,foul_tip,12,R,R,AZ,CHC,S,2,,1,2,2024,,,,2,5,Bot,,,,747213,,,5,4-Seam Fastball,1,1,1,1,Standard,Standard,-0.18,0.51
KC,4/15/2024,88.1,"McCarthy, Jake",664983,strikeout,swinging_strike,9,L,R,AZ,CHC,S,2,,1,2,2024,,,,1,5,Bot,,,,747213,,,4,Knuckle Curve,1,1,1,1,Infield shade,Standard,-0.182,0.53
KC,4/15/2024,85.8,"Moreno, Gabriel",672515,field_out,hit_into_play,6,R,R,AZ,CHC,X,5,ground_ball,1,2,2024,,,,0,5,Bot,1,67.2,-62,747213,0.279,2,4,Knuckle Curve,1,1,1,1,Standard,Standard,-0.186,0.558
FF,4/15/2024,96,"Suárez, Eugenio",553993,field_out,hit_into_play,3,R,R,AZ,CHC,X,9,fly_ball,3,2,2024,,,,2,4,Bot,237,90,55,747213,0.005,3,7,4-Seam Fastball,1,1,1,1,Standard,Standard,-0.325,0.515
KC,4/15/2024,87.7,"Pederson, Joc",592626,field_out,hit_into_play,14,L,R,AZ,CHC,X,7,fly_ball,0,2,2024,,,,1,4,Bot,341,92.2,29,747213,0.089,3,4,Knuckle Curve,1,1,1,1,Infield shade,Standard,-0.162,0.525
FF,4/15/2024,97.9,"Carroll, Corbin",682998,strikeout,called_strike,12,L,R,AZ,CHC,S,2,,1,2,2024,,,,1,3,Bot,,,,747213,,,5,4-Seam Fastball,1,1,1,1,Standard,Standard,-0.182,0.525
FF,4/15/2024,96.7,"Marte, Ketel",606466,field_out,hit_into_play,2,L,R,AZ,CHC,X,8,line_drive,3,2,2024,,,,0,3,Bot,359,100.8,22,747213,0.427,5,7,4-Seam Fastball,1,1,1,1,Standard,Standard,-0.333,0.561
ST,4/15/2024,85.8,"Walker, Christian",572233,strikeout,swinging_strike,14,R,R,AZ,CHC,S,2,,2,2,2024,606466,,,2,11,Bot,,,,747213,,,5,Sweeper,2,3,3,2,Standard,Standard,-0.202,0.168
FF,4/15/2024,96,"Suárez, Eugenio",553993,strikeout,called_strike,9,R,R,AZ,CHC,S,2,,2,2,2024,,,572233,1,2,Bot,,,,747213,,,5,4-Seam Fastball,0,1,1,0,Standard,Standard,-0.229,0.441
SI,4/15/2024,93.7,"Carroll, Corbin",682998,single,hit_into_play,9,L,L,AZ,CHC,X,9,line_drive,2,2,2024,545341,,606466,2,8,Bot,231,103.6,9,747213,0.742,4,5,Sinker,1,1,1,2,Standard,Standard,0.665,0.591
KC,4/15/2024,79.8,"Newman, Kevin",621028,strikeout,called_strike,3,R,L,AZ,CHC,S,2,,3,2,2024,,545341,,1,8,Bot,,,,747213,,,8,Knuckle Curve,1,1,1,1,Standard,Standard,-0.291,0.659
FF,4/15/2024,97.4,"Suárez, Eugenio",553993,field_out,hit_into_play,1,R,L,AZ,CHC,X,6,ground_ball,0,2,2024,,,,2,7,Bot,129,89.4,7,747213,0.489,4,3,4-Seam Fastball,1,1,1,1,Standard,Standard,-0.157,0.513
ST,4/15/2024,84.7,"Grichuk, Randal",545341,strikeout,swinging_strike,14,R,R,AZ,CHC,S,2,,2,2,2024,,553993,672515,0,10,Bot,,,,747213,,,5,Sweeper,2,2,2,2,Standard,Standard,-0.223,0.796
FF,4/15/2024,97.3,"Pederson, Joc",592626,strikeout,swinging_strike,12,L,L,AZ,CHC,S,2,,0,2,2024,,,,1,7,Bot,,,,747213,,,3,4-Seam Fastball,1,1,1,1,Standard,Standard,-0.162,0.538
KC,4/15/2024,80.5,"Moreno, Gabriel",672515,field_out,hit_into_play,13,R,L,AZ,CHC,X,9,fly_ball,2,2,2024,,,,0,8,Bot,219,67.8,35,747213,0.784,4,6,Knuckle Curve,1,1,1,1,Standard,Standard,-0.227,0.601
ST,4/15/2024,81.7,"Walker, Christian",572233,field_out,hit_into_play,8,R,L,AZ,CHC,X,6,ground_ball,3,2,2024,,,,0,7,Bot,48,64.7,3,747213,0.154,2,6,Sweeper,1,1,1,1,Standard,Standard,-0.333,0.596
FS,4/15/2024,82.5,"Walker, Christian",572233,field_out,hit_into_play,8,R,R,AZ,CHC,X,4,ground_ball,0,2,2024,,,,0,9,Bot,2,56.5,-42,747213,0.159,1,4,Split-Finger,2,2,2,2,Standard,Standard,-0.163,0.616
FF,4/14/2024,92.8,"Pederson, Joc",592626,double,hit_into_play,6,L,R,AZ,STL,X,9,ground_ball,1,2,2024,,,572233,0,5,Bot,13,98.6,-11,747216,0.24,2,4,4-Seam Fastball,0,0,0,0,Standard,Standard,0.79,0.6
ST,4/14/2024,80.4,"Walker, Christian",572233,single,hit_into_play,14,R,R,AZ,STL,X,8,line_drive,2,2,2024,,,,0,5,Bot,178,95,9,747216,0.642,4,5,Sweeper,0,0,0,0,Standard,Standard,0.476,0.562
ST,4/14/2024,80.6,"Gurriel Jr., Lourdes",666971,strikeout,swinging_strike,14,R,R,AZ,STL,S,2,,1,2,2024,,,,2,4,Bot,,,,747216,,,4,Sweeper,0,0,0,0,Standard,Standard,-0.18,0.509
SL,4/14/2024,87.2,"Peterson, Jace",607054,strikeout,swinging_strike,9,L,R,AZ,STL,S,2,,1,2,2024,,,592626,2,8,Bot,,,,747216,,,6,Slider,5,0,0,5,Standard,Standard,-0.196,0.994
SI,4/14/2024,94.3,"Carroll, Corbin",682998,field_out,hit_into_play,6,L,R,AZ,STL,X,7,fly_ball,2,2,2024,,,,1,4,Bot,229,74.4,47,747216,0.113,3,7,Sinker,0,0,0,0,Infield shade,Standard,-0.225,0.53
SI,4/14/2024,92.8,"Barnhart, Tucker",571466,strikeout,called_strike,6,L,R,AZ,STL,S,2,,2,2,2024,,,,2,3,Bot,,,,747216,,,5,Sinker,0,0,0,0,Standard,Standard,-0.219,0.51
FF,4/14/2024,96.7,"Walker, Christian",572233,strikeout,swinging_strike,1,R,R,AZ,STL,S,2,,0,2,2024,,,,1,8,Bot,,,,747216,,,3,4-Seam Fastball,5,0,0,5,Standard,Standard,-0.162,0.994
SI,4/14/2024,92.2,"McCarthy, Jake",664983,strikeout,called_strike,3,L,R,AZ,STL,S,2,,3,2,2024,,,,0,3,Bot,,,,747216,,,6,Sinker,0,0,0,0,Standard,Standard,-0.333,0.561
FF,4/14/2024,96.3,"Gurriel Jr., Lourdes",666971,field_out,hit_into_play,1,R,R,AZ,STL,X,4,line_drive,3,2,2024,,,,0,8,Bot,157,64.8,18,747216,0.476,2,7,4-Seam Fastball,5,0,0,5,Standard,Standard,-0.333,0.995
SI,4/14/2024,92.9,"Peterson, Jace",607054,grounded_into_double_play,hit_into_play,5,L,R,AZ,STL,X,4,ground_ball,2,2,2024,,,572233,1,2,Bot,6,98.1,-18,747216,0.16,2,5,Sinker,0,0,0,0,Standard,Standard,-0.292,0.55
FF,4/14/2024,96,"McCarthy, Jake",664983,single,hit_into_play,5,L,R,AZ,STL,X,4,ground_ball,2,2,2024,,572233,,2,6,Bot,1,77,-58,747216,0.366,2,5,4-Seam Fastball,5,0,0,5,Standard,Standard,0.723,0.971
SL,4/14/2024,85.7,"Walker, Christian",572233,single,hit_into_play,14,R,R,AZ,STL,X,7,line_drive,2,2,2024,,,,0,2,Bot,272,86.9,16,747216,0.953,4,7,Slider,0,0,0,0,Standard,Standard,0.476,0.548
KC,4/14/2024,80.9,"Pederson, Joc",592626,field_out,hit_into_play,5,L,R,AZ,STL,X,9,fly_ball,0,2,2024,,,572233,0,6,Bot,246,87.1,50,747216,0.013,3,3,Knuckle Curve,5,0,0,5,Standard,Standard,-0.155,0.976
FF,4/14/2024,95.8,"Barnhart, Tucker",571466,field_out,hit_into_play,11,L,R,AZ,STL,X,5,ground_ball,2,2,2024,,,,0,7,Bot,9,70.9,-16,747216,0.043,2,7,4-Seam Fastball,5,0,0,5,Standard,Standard,-0.227,0.986
FF,4/14/2024,95.4,"Alexander, Blaze",677942,field_out,hit_into_play,4,R,R,AZ,STL,X,6,ground_ball,3,2,2024,572233,664983,,2,6,Bot,4,82.8,-32,747216,0.076,2,6,4-Seam Fastball,5,0,0,5,Standard,Standard,-0.274,0.974
SI,4/14/2024,95.5,"Gurriel Jr., Lourdes",666971,field_out,hit_into_play,7,R,R,AZ,STL,X,5,ground_ball,3,2,2024,682998,,,2,5,Bot,10,92,-11,747216,0.197,2,6,Sinker,5,0,0,5,Standard,Standard,-0.267,0.959
CU,4/13/2024,78.4,"Peterson, Jace",607054,field_out,hit_into_play,13,L,R,AZ,STL,X,3,ground_ball,1,2,2024,,,,1,5,Bot,14,65.4,-5,747215,0.094,2,4,Curveball,1,1,1,1,Standard,Standard,-0.182,0.53
ST,4/13/2024,81.5,"Suárez, Eugenio",553993,field_out,hit_into_play,14,R,R,AZ,STL,X,5,ground_ball,2,2,2024,,,,2,4,Bot,6,54.4,-16,747215,0.07,1,5,Sweeper,1,0,0,1,Standard,Standard,-0.219,0.647
FF,4/13/2024,92.7,"Marte, Ketel",606466,field_out,hit_into_play,8,L,R,AZ,STL,X,4,ground_ball,3,2,2024,,,,0,3,Bot,4,92.6,-25,747215,0.12,2,7,4-Seam Fastball,1,0,0,1,Standard,Standard,-0.333,0.674
FF,4/13/2024,91.8,"McCarthy, Jake",664983,strikeout,called_strike,4,L,R,AZ,STL,S,2,,3,2,2024,,,,2,2,Bot,,,,747215,,,6,4-Seam Fastball,1,0,0,1,Infield shade,Standard,-0.325,0.623
ST,4/13/2024,80.9,"Moreno, Gabriel",672515,single,hit_into_play,8,R,R,AZ,STL,X,8,ground_ball,1,2,2024,,,,0,2,Bot,12,95.4,-7,747215,0.225,2,4,Sweeper,1,0,0,1,Standard,Standard,0.516,0.65
ST,4/13/2024,80.7,"Suárez, Eugenio",553993,strikeout,swinging_strike,14,R,R,AZ,STL,S,2,,0,2,2024,666971,,572233,2,1,Bot,,,,747215,,,3,Sweeper,1,0,0,1,Infield shade,Standard,-0.158,0.629
FF,4/13/2024,97.1,"Marte, Ketel",606466,strikeout,swinging_strike,14,L,R,AZ,STL,S,2,,1,2,2024,607054,,,1,7,Bot,,,,747215,,,4,4-Seam Fastball,4,1,1,4,Strategic,Standard,-0.318,0.951
KC,4/13/2024,81.9,"McCarthy, Jake",664983,strikeout,swinging_strike_blocked,13,L,R,AZ,STL,S,2,,1,2,2024,,607054,,0,7,Bot,,,,747215,,,5,Knuckle Curve,4,1,1,4,Standard,Standard,-0.238,0.954
SL,4/13/2024,87.8,"Gurriel Jr., Lourdes",666971,strikeout,swinging_strike,14,R,R,AZ,STL,S,2,,3,2,2024,,,,0,8,Bot,,,,747215,,,8,Slider,4,2,2,4,Standard,Standard,-0.333,0.939
CH,4/12/2024,82.9,"Gurriel Jr., Lourdes",666971,single,hit_into_play,14,R,L,AZ,STL,X,7,line_drive,1,2,2024,,606466,,2,5,Bot,180,73.4,15,747217,0.553,4,4,Changeup,2,6,6,3,Standard,Standard,0.76,0.098
SI,4/12/2024,95.3,"Marte, Ketel",606466,single,hit_into_play,1,R,L,AZ,STL,X,7,line_drive,3,2,2024,,621028,,1,5,Bot,233,97.8,13,747217,0.942,4,6,Sinker,1,6,6,2,Standard,Standard,0.541,0.087
SI,4/12/2024,95,"Moreno, Gabriel",672515,grounded_into_double_play,hit_into_play,4,R,L,AZ,STL,X,1,ground_ball,2,2,2024,,,553993,1,4,Bot,16,92.3,-8,747217,0.205,2,8,Sinker,0,6,6,0,Standard,Standard,-0.292,0.057
CU,4/12/2024,78,"Walker, Christian",572233,field_out,hit_into_play,6,R,L,AZ,STL,X,4,ground_ball,2,2,2024,,,,0,4,Bot,12,103.6,-12,747217,0.279,2,5,Curveball,0,6,6,0,Standard,Standard,-0.227,0.057
CH,4/12/2024,84.1,"Moreno, Gabriel",672515,single,hit_into_play,5,R,L,AZ,STL,X,8,line_drive,1,2,2024,,,,1,2,Bot,179,91.7,12,747217,0.863,4,4,Changeup,0,4,4,0,Standard,Standard,0.495,0.158
SL,4/12/2024,83.3,"Alexander, Blaze",677942,strikeout,swinging_strike,14,R,R,AZ,STL,S,2,,3,2,2024,,,,1,6,Bot,,,,747217,,,9,Slider,6,6,6,6,Standard,Standard,-0.332,0.547
CH,4/12/2024,82.8,"Suárez, Eugenio",553993,strikeout,called_strike,7,R,L,AZ,STL,S,2,,1,2,2024,,,,0,2,Bot,,,,747217,,,4,Changeup,0,4,4,0,Standard,Standard,-0.186,0.175
CH,4/12/2024,83,"Walker, Christian",572233,strikeout,swinging_strike,6,R,L,AZ,STL,S,2,,2,2,2024,,682998,,2,1,Bot,,,,747217,,,5,Changeup,0,3,3,0,Infield shade,Standard,-0.25,0.247
SL,4/12/2024,84.2,"Grichuk, Randal",545341,strikeout,called_strike,12,R,R,AZ,STL,S,2,,1,2,2024,,,,0,6,Bot,,,,747217,,,6,Slider,6,6,6,6,Standard,Standard,-0.186,0.566
CH,4/12/2024,87.2,"Walker, Christian",572233,strikeout,foul_tip,6,R,L,AZ,STL,S,2,,0,2,2024,,,682998,2,7,Bot,,,,747217,,,3,Changeup,6,7,7,6,Standard,Standard,-0.17,0.286
SL,4/12/2024,86.5,"McCarthy, Jake",664983,strikeout,swinging_strike,13,L,R,AZ,STL,S,2,,2,2,2024,,,,2,8,Bot,,,,747217,,,6,Slider,6,9,9,6,Standard,Standard,-0.219,0.042
CH,4/12/2024,82.7,"Gurriel Jr., Lourdes",666971,field_out,hit_into_play,8,R,L,AZ,STL,X,7,line_drive,3,2,2024,,682998,,1,1,Bot,339,91.6,23,747217,0.168,3,6,Changeup,0,3,3,0,Standard,Standard,-0.277,0.288
SL,4/12/2024,90.6,"Marte, Ketel",606466,strikeout,swinging_strike,8,L,R,AZ,STL,S,2,,1,2,2024,,,,2,9,Bot,,,,747217,,,4,Slider,6,9,9,6,Infield shade,Standard,-0.18,0.005
SL,4/12/2024,88.7,"Peterson, Jace",607054,strikeout,swinging_strike,13,L,R,AZ,STL,S,2,,0,2,2024,,,,1,9,Bot,,,,747217,,,3,Slider,6,9,9,6,Standard,Standard,-0.162,0.013
SL,4/12/2024,91.1,"Pederson, Joc",592626,field_out,hit_into_play,13,L,R,AZ,STL,X,6,ground_ball,1,2,2024,,,,0,9,Bot,3,96.5,-25,747217,0.105,2,4,Slider,6,9,9,6,Strategic,Standard,-0.186,0.035
SL,4/12/2024,87,"Suárez, Eugenio",553993,strikeout,swinging_strike,14,R,R,AZ,STL,S,2,,1,2,2024,,,,0,8,Bot,,,,747217,,,4,Slider,6,9,9,6,Standard,Standard,-0.186,0.079
SL,4/10/2024,81.4,"Barnhart, Tucker",571466,field_out,hit_into_play,8,L,L,COL,AZ,X,4,ground_ball,2,2,2024,,,677942,2,6,Top,5,97,-16,746573,0.164,2,5,Slider,3,2,2,3,Infield shade,Standard,-0.234,0.29100000000000004
KC,4/10/2024,75.3,"Grichuk, Randal",545341,strikeout,swinging_strike_blocked,14,R,L,COL,AZ,S,2,,0,2,2024,,,,1,6,Top,,,,746573,,,3,Knuckle Curve,3,2,2,3,Standard,Standard,-0.162,0.29300000000000004
KC,4/10/2024,76.8,"Walker, Christian",572233,field_out,hit_into_play,9,R,L,COL,AZ,X,6,ground_ball,3,2,2024,,,606466,2,5,Top,138,87.9,9,746573,0.529,4,6,Knuckle Curve,3,2,2,3,Standard,Standard,-0.32,0.32899999999999996
KC,4/10/2024,75.2,"Gurriel Jr., Lourdes",666971,strikeout,swinging_strike,14,R,L,COL,AZ,S,2,,3,2,2024,,,606466,1,5,Top,,,,746573,,,6,Knuckle Curve,3,2,2,3,Standard,Standard,-0.306,0.374
SL,4/10/2024,83,"Carroll, Corbin",682998,strikeout,called_strike,5,L,L,COL,AZ,S,2,,2,2,2024,,,606466,0,5,Top,,,,746573,,,5,Slider,3,2,2,3,Infield shade,Standard,-0.228,0.40800000000000003
KC,4/10/2024,76.5,"Newman, Kevin",621028,field_out,hit_into_play,13,R,L,COL,AZ,X,6,ground_ball,2,2,2024,,677942,,2,4,Top,51,93.4,2,746573,0.459,2,5,Knuckle Curve,1,2,2,1,Standard,Standard,-0.248,0.602
