"last_name, first_name","player_id","year","player_age","ab","pa","hit","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","b_rbi","b_total_bases","r_total_caught_stealing","r_total_stolen_base","b_gnd_into_dp","b_hit_by_pitch","b_intent_walk","b_sac_bunt","b_sac_fly","xba","xslg","woba","xwoba","xobp","xiso","exit_velocity_avg","launch_angle_avg","sweet_spot_percent","barrel","barrel_batted_rate","solidcontact_percent","flareburner_percent","hard_hit_percent","avg_best_speed","avg_hyper_speed","whiff_percent","swing_percent"
"Reyes, Franmil",614177,2022,26,438,473,97,64,17,2,14,157,30,33.2,6.3,".221",".365",".273","0.638","0.144","47","160","1","2","12","2","0","0","3",".202",".378",".280",".280",".258",".177","92","9.9",27.8,32,11.3,8.5,19,45.8,"102.075082606","95.415814488",37.1,47.8
"Crawford, Brandon",543063,2022,35,407,458,94,68,15,2,9,98,39,21.4,8.5,".231",".344",".308","0.652","0.113","52","140","1","1","12","8","3","0","4",".218",".358",".289",".292",".300",".141","88.1","12.3",31,21,6.7,5.4,23.6,35.1,"97.909462452","93.081156699",31.9,50.7
"Duran, Jarren",680776,2022,25,204,223,45,25,14,3,3,63,14,28.3,6.3,".221",".363",".283","0.646","0.142","17","74","1","7","1","4","0","0","1",".220",".367",".284",".286",".282",".146","89.3","7.6",27.5,11,7.7,5.6,22.5,38,"99.170221176","93.807350882",28.2,49.9
"Suzuki, Seiya",673548,2022,27,397,446,104,66,22,2,14,110,42,24.7,9.4,".262",".433",".336","0.769","0.171","46","172","5","9","8","4","3","0","3",".243",".429",".334",".328",".322",".186","89.6","11.2",36.9,32,11,5.5,22.4,41.3,"100.244268881","94.350662098",22.8,39
"Mateo, Jorge",622761,2022,27,494,533,109,64,25,7,13,147,27,27.6,5.1,".221",".379",".267","0.646","0.158","50","187","9","35","8","5","0","3","2",".222",".356",".281",".276",".269",".134","86.8","14.8",35.5,21,6,5.7,21.6,32.7,"98.63578407","93.337279593",31.1,53.9
"Franco, Wander",677551,2022,21,314,344,87,58,20,3,6,33,26,9.6,7.6,".277",".417",".328","0.745","0.140","33","131","0","8","5","0","1","0","4",".288",".429",".323",".339",".342",".142","87.3","8.2",35.1,13,4.6,4.9,28.1,35.8,"98.428767413","93.287600772",13.3,51.3
"Miranda, Jose",669304,2022,24,444,483,119,79,25,0,15,91,28,18.8,5.8,".268",".426",".325","0.751","0.158","66","189","1","1","19","10","0","0","1",".252",".426",".329",".321",".311",".174","89.3","13.8",34.2,22,6.2,7.9,26.8,42.4,"99.818973051","94.236161898",24.3,51.5
"Caratini, Victor",605170,2022,28,272,314,54,33,12,0,9,67,31,21.3,9.9,".199",".342",".300","0.642","0.143","34","93","0","0","11","9","1","1","1",".232",".358",".289",".311",".331",".126","89.4","6.6",30,13,6.3,5.3,28.5,43.5,"100.649286408","94.496842039",20.9,42.3
"Ramírez, Harold",623912,2022,27,403,435,121,91,24,0,6,72,19,16.6,4.4,".300",".404",".343","0.747","0.104","58","163","5","3","5","9","1","0","4",".276",".397",".327",".315",".321",".122","88.5","4.8",32.2,16,4.8,6.6,26.9,41.2,"101.050881737","94.664812126",25.5,56.4
"Maldonado, Martín",455117,2022,35,344,379,64,37,12,0,15,116,22,30.6,5.8,".186",".352",".248","0.600","0.166","45","121","0","0","6","7","0","4","2",".180",".340",".264",".257",".244",".160","88.4","14.7",31.6,19,8.1,6,21.4,40.2,"98.987733509","93.59831443",32.2,49.9
"Cooper, Garrett",643265,2022,31,414,469,108,64,33,2,9,119,40,25.4,8.5,".261",".415",".337","0.752","0.154","50","172","0","0","6","10","0","0","5",".258",".454",".330",".345",".336",".197","89.6","8.8",39,32,10.7,8.3,26,43.7,"101.295185","94.99247689",25.1,45.2
"Voit, Luke",572228,2022,31,500,568,113,69,22,0,22,179,55,31.5,9.7,".226",".402",".308","0.710","0.176","69","201","1","1","9","7","1","0","6",".221",".455",".311",".328",".305",".234","89.8","18.4",34.6,48,14.7,8.3,23.2,44.3,"101.411871585","94.98573844",37.6,52
"McCutchen, Andrew",457705,2022,35,515,580,122,80,25,0,17,124,57,21.4,9.8,".237",".384",".316","0.700","0.147","69","198","6","8","10","4","1","0","4",".246",".418",".309",".325",".324",".172","89.1","13.2",36.2,34,8.6,5.8,24.1,40,"99.92693269","94.143160838",24.2,44.9
"Peterson, Jace",607054,2022,32,288,328,68,44,14,2,8,85,33,25.9,10.1,".236",".382",".316","0.698","0.146","34","110","1","12","8","2","2","2","3",".233",".383",".306",".307",".314",".151","88.6","9.7",33.7,15,7.2,5.3,23.6,36.1,"98.360158137","93.264631576",26.7,40.9
"Castro, Harold",605612,2022,28,420,443,114,84,21,2,7,79,17,17.8,3.8,".271",".381",".300","0.681","0.110","47","160","1","0","5","1","1","3","2",".272",".433",".297",".317",".302",".161","87","11.4",41.6,21,6.1,7.8,28.9,33.3,"97.109259586","92.622759201",20,53.7
"Odor, Rougned",596059,2022,28,426,472,88,53,19,3,13,109,32,23.1,6.8,".207",".357",".275","0.632","0.150","53","152","1","6","9","10","1","0","4",".207",".350",".278",".280",".278",".143","87.8","21.5",30.5,21,6.5,5.6,23.1,33.3,"98.233676795","93.245734647",27.6,50.6
"Higgins, P.J.",664731,2022,29,201,229,46,28,11,1,6,58,22,25.3,9.6,".229",".383",".310","0.693","0.154","30","77","0","0","2","2","0","3","1",".206",".298",".306",".268",".290",".093","86","8.7",34.7,5,3.4,4.1,25.9,25.5,"95.709141571","91.886405683",27.6,43.1
"Blackmon, Charlie",453568,2022,35,530,577,140,96,22,6,16,109,32,18.9,5.5,".264",".419",".314","0.733","0.155","78","222","1","4","10","8","4","4","3",".257",".387",".317",".304",".309",".130","86.2","12.4",36.7,19,4.4,4,27.1,30.6,"97.426435333","92.732128429",21.4,51.5
"Miller, Owen",680911,2022,25,424,472,103,70,26,1,6,93,32,19.7,6.8,".243",".351",".301","0.652","0.108","51","149","0","2","8","7","1","0","9",".248",".353",".287",".296",".309",".105","85.8","10.1",35,12,3.5,5.6,24.7,31.2,"97.306117941","92.667096401",18.5,48
"Haniger, Mitch",571745,2022,31,224,247,55,36,8,0,11,65,20,26.3,8.1,".246",".429",".308","0.737","0.183","34","96","0","0","7","1","1","0","2",".241",".467",".319",".331",".306",".226","91.9","18.2",31.1,19,11.8,8.1,21.7,47.2,"101.996690741","95.72188441",29.6,45.5
"Rojas, Miguel",500743,2022,33,471,507,111,84,19,2,6,61,26,12,5.1,".236",".323",".283","0.606","0.087","36","152","3","9","12","6","1","1","3",".259",".354",".268",".292",".306",".095","86.1","10.1",33.1,8,1.9,5.6,28.3,27.1,"96.249960631","92.126001845",15.8,47.9
"Longoria, Evan",446334,2022,36,266,298,65,38,13,0,14,83,27,27.9,9.1,".244",".451",".315","0.766","0.207","42","120","0","0","6","2","2","0","3",".233",".461",".330",".330",".308",".228","91.1","18.2",33.3,23,12.4,10.2,23.1,46.8,"101.592486559","95.291511667",29.4,44.4
"Pederson, Joc",592626,2022,30,380,433,104,59,19,3,23,100,42,23.1,9.7,".274",".521",".353","0.874","0.247","70","198","2","3","5","7","3","0","4",".260",".514",".373",".367",".344",".253","93.2","14.8",34.2,43,15.1,5.6,23.9,52.1,"103.347393857","96.58467276",24.5,46.1
"Vierling, Matt",663837,2022,25,325,357,80,60,12,2,6,70,23,19.6,6.4,".246",".351",".297","0.648","0.105","32","114","4","7","7","3","0","0","6",".273",".409",".285",".325",".326",".136","91.2","12",35.2,13,5,7.7,29.9,47.1,"101.211212846","94.995167231",19.5,44.6
"Abrams, CJ",682928,2022,21,284,302,70,54,12,2,2,50,5,16.6,1.7,".246",".324",".280","0.604","0.078","21","92","4","7","5","9","0","2","2",".244",".327",".267",".272",".280",".083","86.5","6.8",28.6,5,2.1,4.2,23.1,30.7,"97.184953739","92.612726201",22.6,57
"Vogelbach, Daniel",596129,2022,29,386,461,92,54,19,1,18,114,73,24.7,15.8,".238",".433",".360","0.793","0.195","59","167","0","0","11","1","2","0","1",".235",".447",".349",".354",".359",".212","89.4","15.8",38.1,29,10.6,7.7,24.5,39.9,"99.817658603","94.085066691",20.4,32.2
"Straw, Myles",664702,2022,27,535,596,118,93,22,3,0,87,54,14.6,9.1,".221",".273",".291","0.564","0.052","32","146","1","21","4","1","0","2","4",".239",".316",".257",".281",".309",".077","87","9.8",34.1,3,0.7,4.8,25.1,26.5,"95.486124533","91.784236481",12.6,40.5
"Belt, Brandon",474832,2022,34,254,298,54,36,9,1,8,81,37,27.2,12.4,".213",".350",".326","0.676","0.137","23","89","0","1","9","6","2","0","1",".212",".427",".303",".328",".325",".216","88.4","23.4",38.5,22,12.6,6.3,20.1,38.5,"99.264489048","93.872087679",32.4,47.1
"Pham, Tommy",502054,2022,34,554,622,131,90,23,1,17,167,56,26.8,9,".236",".374",".312","0.686","0.138","63","207","3","8","20","7","0","0","5",".236",".394",".304",".314",".314",".158","92.2","7.7",33.2,31,7.9,8.2,23.5,48.5,"102.514437436","95.778101436",26,42
"McCormick, Chas",676801,2022,27,359,407,88,60,12,2,14,106,46,26,11.3,".245",".407",".332","0.739","0.162","44","146","3","4","5","1","0","0","1",".230",".423",".326",".326",".319",".192","88.1","12.8",33.5,26,10.2,4.7,22.8,39,"98.903106371","93.652024395",32.6,48.4
"Velázquez, Nelson",676369,2022,23,185,206,38,22,7,3,6,65,19,31.6,9.2,".205",".373",".286","0.659","0.168","26","69","2","5","5","2","0","0","0",".207",".415",".291",".307",".289",".207","89.2","12.3",35,16,13.3,9.2,17.5,43.6,"100.265489661","94.367476923",36.5,47.4
"Bogaerts, Xander",593428,2022,29,557,631,171,118,38,0,15,118,57,18.7,9,".307",".456",".377","0.833","0.149","73","254","2","8","14","10","2","0","7",".258",".393",".363",".325",".337",".136","88.1","10.2",30.3,29,6.5,4.9,27.8,39.5,"99.97943964","94.08380455",24.8,45.7
"Neuse, Sheldon",641914,2022,27,271,293,58,48,4,2,4,80,20,27.3,6.8,".214",".288",".273","0.561","0.074","26","78","1","6","5","2","0","0","0",".214",".300",".253",".258",".274",".085","89.1","1.5",23,6,3.1,2.6,27.7,38.2,"98.983222447","93.674738289",27.2,50.7
"Arcia, Orlando",606115,2022,27,209,234,51,33,9,0,9,51,21,21.8,9,".244",".416",".316","0.732","0.172","30","87","0","0","7","2","0","0","2",".252",".437",".321",".333",".327",".185","90.7","11.7",30,12,7.5,8.1,25.6,42.5,"100.210780633","94.636873734",27.3,44.7
"Bethancourt, Christian",542194,2022,30,318,333,80,52,17,0,11,80,12,24,3.6,".252",".409",".283","0.692","0.157","34","130","1","5","6","2","0","1","0",".251",".460",".301",".319",".282",".210","90.1","9.4",31.4,28,11.7,6.3,24.3,44.8,"101.959454237","95.365619619",34.7,62.5
"Tellez, Rowdy",642133,2022,27,529,599,116,58,23,0,35,121,62,20.2,10.4,".219",".461",".306","0.767","0.242","89","244","1","2","20","5","9","0","3",".249",".492",".327",".351",".334",".243","91.1","15.3",31.4,53,12.9,7.3,21.4,46,"102.553838927","95.690567213",23.8,43.5
"Arraez, Luis",650333,2022,25,547,603,173,133,31,1,8,43,50,7.1,8.3,".316",".420",".375","0.795","0.104","49","230","4","4","6","3","2","0","3",".289",".429",".350",".341",".351",".140","88.9","12.9",38.7,18,3.6,5.7,30.6,30.2,"96.195004348","92.276757036",7.1,42.9
"LeMahieu, DJ",518934,2022,33,467,541,122,92,18,0,12,71,67,13.1,12.4,".261",".377",".357","0.734","0.116","46","176","3","4","12","4","0","1","2",".271",".416",".329",".347",".367",".145","89.2","3",32.8,21,5.3,6.8,25.8,41.1,"99.499628485","94.048075494",15.7,39.5
"Jiménez, Eloy",650391,2022,25,292,327,86,58,12,0,16,72,28,22,8.6,".295",".500",".358","0.858","0.205","54","146","0","0","8","3","0","0","4",".264",".534",".370",".370",".333",".271","92.8","7.4",31.7,33,14.7,8.5,21.4,54.9,"103.54562625","96.686543438",30.3,49.8
"Gurriel, Yuli",493329,2022,38,545,584,132,84,40,0,8,73,30,12.5,5.1,".242",".360",".288","0.648","0.118","53","196","0","8","13","6","0","0","3",".239",".329",".285",".275",".286",".090","88.2","14.6",30.3,9,1.9,4.4,25.9,35.6,"98.291200127","93.270425297",14.3,48.5
"Murphy, Sean",669221,2022,27,537,612,134,77,37,2,18,124,56,20.3,9.2,".250",".426",".332","0.758","0.176","66","229","0","1","14","13","2","0","5",".252",".453",".331",".346",".337",".202","88.7","11.5",34.7,44,10.5,6.5,23.2,41.4,"101.085158756","94.706891435",24,49.3
"Daza, Yonathan",602074,2022,28,372,408,112,87,21,2,2,58,26,14.2,6.4,".301",".384",".349","0.733","0.083","34","143","3","0","12","4","0","1","5",".286",".368",".323",".316",".338",".081","84.8","4.6",34.1,6,1.9,2.5,32.5,25,"95.180250189","91.627182587",18.7,50.5
"Peña, Jeremy",665161,2022,24,521,558,132,88,20,2,22,135,22,24.2,3.9,".253",".426",".289","0.715","0.173","63","222","2","11","5","6","0","1","5",".251",".418",".309",".307",".288",".167","88.1","8.7",32.9,38,9.7,5.4,25,36.7,"99.803563646","93.99255276",29.7,55.2
"Serven, Brian",661531,2022,27,187,205,38,27,4,1,6,44,13,21.5,6.3,".203",".332",".261","0.593","0.129","16","62","0","0","7","2","0","2","1",".214",".311",".263",".262",".272",".098","84.5","12.5",32.9,4,2.7,4.1,26.7,29.5,"96.245205139","92.177853427",27.2,54.5
"Olson, Matt",621566,2022,28,616,699,148,70,44,0,34,170,75,24.3,10.7,".240",".477",".325","0.802","0.237","103","294","0","0","13","4","6","0","4",".243",".481",".344",".347",".329",".238","92.9","16.1",33.8,61,13.6,7.6,22,50.9,"103.665099911","96.545680491",28.9,49.5
"Gonzalez, Marwin",503556,2022,33,184,207,34,21,7,0,6,54,14,26.1,6.8,".185",".321",".255","0.576","0.136","18","59","0","3","8","4","0","3","2",".215",".351",".257",".283",".284",".137","88","19.4",34.1,8,5.9,5.9,25.2,37.3,"98.901115758","93.629768931",23.1,50
"Jeffers, Ryan",680777,2022,25,212,236,44,26,10,1,7,62,23,26.3,9.7,".208",".363",".285","0.648","0.155","27","77","0","0","6","0","0","1","0",".217",".457",".287",".324",".294",".241","88.2","18.2",35.8,20,13.2,11.9,15.9,42.4,"101.152073919","94.809587415",22.6,46.2
"Gurriel Jr., Lourdes",666971,2022,28,453,493,132,94,32,1,5,83,31,16.8,6.3,".291",".400",".343","0.743","0.109","52","181","4","3","11","6","1","0","2",".271",".412",".327",".325",".327",".141","90.6","10.9",34.7,14,3.8,8.9,30.9,45.7,"100.376795914","94.662022446",21.3,48.7
"Adell, Jo",666176,2022,23,268,285,60,38,12,2,8,107,11,37.5,3.9,".224",".373",".264","0.637","0.149","27","100","2","4","6","4","0","0","1",".195",".320",".278",".249",".240",".125","87.4","16.7",33.3,16,9.9,3.1,22.8,37.7,"99.589186914","93.836446584",36.2,51.9
"Heim, Jonah",641680,2022,27,406,450,92,55,20,1,16,87,41,19.3,9.1,".227",".399",".298","0.697","0.172","48","162","0","2","10","1","0","0","2",".220",".370",".306",".292",".293",".150","89.3","17",29.6,22,6.9,5.9,20.6,39.9,"99.379567107","93.916796887",21.4,50.8
"McCarthy, Jake",664983,2022,24,321,354,91,64,16,3,8,76,23,21.5,6.5,".283",".427",".342","0.769","0.144","43","137","3","23","3","6","0","3","1",".253",".374",".337",".305",".314",".121","87.4","8",32.5,12,4.8,3.2,25.3,33.3,"98.235931513","93.298753151",28,53.1
"Rojas, Josh",668942,2022,28,443,510,119,84,25,1,9,98,55,19.2,10.8,".269",".391",".349","0.740","0.122","56","173","3","23","7","2","2","5","5",".239",".373",".326",".308",".324",".135","88.8","11.9",33.5,16,4.5,4.8,27.3,36.1,"98.050444128","93.265048338",22.3,41
"Grossman, Robbie",543257,2022,32,411,477,86,59,19,1,7,129,56,27,11.7,".209",".311",".310","0.621","0.102","45","128","2","6","3","6","0","0","4",".205",".322",".283",".287",".308",".117","86.7","21.1",38.5,10,3.5,7.7,26.9,30.4,"96.176090559","92.129787754",23.9,40.9
"Santander, Anthony",623993,2022,27,574,647,138,81,24,0,33,122,55,18.9,8.5,".240",".455",".318","0.773","0.215","89","261","2","0","14","13","1","0","5",".255",".492",".336",".356",".333",".237","90.1","21.4",33.5,53,11.6,8.1,21.7,43.3,"101.330998114","94.979132939",21.5,47.7
"Kim, Ha-Seong",673490,2022,26,517,582,130,87,29,3,11,100,51,17.2,8.8,".251",".383",".325","0.708","0.132","59","198","2","12","9","7","0","3","4",".250",".382",".313",".314",".324",".132","86.7","16.1",34,18,4.2,6.1,24.8,32.4,"97.647567656","92.869312734",19.1,43.3
"Schwarber, Kyle",656941,2022,29,577,669,126,56,21,3,46,200,86,29.9,12.9,".218",".504",".323","0.827","0.286","94","291","1","10","10","4","3","0","2",".236",".561",".355",".381",".340",".325","93.3","19.2",35.4,76,20.1,8.7,17.4,54.4,"104.793857287","97.247555372",29.4,40.6
"Frazier, Adam",624428,2022,30,541,602,129,100,22,4,3,73,46,12.1,7.6,".238",".311",".301","0.612","0.073","42","168","6","11","15","5","1","4","6",".262",".347",".274",".300",".324",".085","85.1","13.6",37.7,7,1.5,4,28.9,24.5,"95.048135872","91.524067936",14.4,48.7
"Thomas, Lane",657041,2022,26,498,548,120,75,26,2,17,132,41,24.1,7.5,".241",".404",".301","0.705","0.163","52","201","4","8","8","4","0","0","5",".222",".371",".308",".291",".287",".148","86.4","12.5",32.6,24,6.5,5.7,22.4,34.5,"98.449522283","93.255458474",21.1,44.1
"Machín, Vimael",605353,2022,28,223,253,49,36,12,0,1,47,25,18.6,9.9,".220",".287",".300","0.587","0.067","13","64","1","1","6","2","0","0","3",".243",".363",".268",".307",".324",".120","89.3","10.2",36.3,7,3.9,7.3,26.3,39.1,"98.588009667","93.53259419",17.9,44.7
"Candelario, Jeimer",600869,2022,28,429,467,93,59,19,2,13,109,28,23.3,6,".217",".361",".272","0.633","0.144","50","155","1","0","9","6","1","0","4",".226",".392",".277",".295",".283",".166","87.2","13.5",37,27,8.3,4,21.3,34.6,"98.352499379","93.27808162",25.4,52.6
"Reynolds, Matt",608703,2022,31,244,272,60,46,10,1,3,78,26,28.7,9.6,".246",".332",".320","0.652","0.086","23","81","0","5","7","1","0","0","1",".218",".328",".293",".282",".297",".110","90.2","5.6",36.5,5,3,9,26.3,42.4,"99.450327831","94.04816097",29.2,41.5
"Perdomo, Geraldo",672695,2022,22,431,500,84,67,10,2,5,103,50,20.6,10,".195",".262",".285","0.547","0.067","40","113","2","9","3","5","0","12","2",".215",".294",".253",".274",".304",".078","85","12.1",28.1,7,2,2,25.4,25.1,"95.305189236","91.661910605",19.2,41.3
"Canha, Mark",592192,2022,33,462,542,123,86,24,0,13,97,48,17.9,8.9,".266",".403",".367","0.770","0.137","61","186","1","3","3","28","1","0","4",".246",".379",".343",".328",".351",".133","87.7","10.9",32.2,18,4.9,6.8,23.6,36.6,"98.317698315","93.261380654",22.2,42.9
"Buxton, Byron",621439,2022,28,340,382,76,32,13,3,28,116,34,30.4,8.9,".224",".526",".306","0.832","0.302","51","179","0","6","0","7","0","0","1",".240",".521",".356",".359",".321",".281","92.9","21.4",34.2,37,16.4,7.1,18.7,50.2,"103.777473894","96.593327289",34.1,46.8
"France, Ty",664034,2022,27,551,613,151,103,27,1,20,94,35,15.3,5.7,".274",".436",".338","0.774","0.162","83","240","0","0","18","21","3","0","5",".260",".409",".337",".323",".328",".149","87.6","10",34.8,25,5.4,5,27.5,36.8,"99.035163319","93.565264683",19.3,52.5
"Winker, Jesse",608385,2022,28,456,547,100,71,15,0,14,103,84,18.8,15.4,".219",".344",".344","0.688","0.125","53","157","0","0","8","4","1","0","3",".247",".411",".313",".346",".368",".164","87.7","16.8",32,27,7.6,3.1,26.1,34.3,"98.674499266","93.339254492",19.9,43.3
"Donaldson, Josh",518626,2022,36,478,546,106,63,28,0,15,148,54,27.1,9.9,".222",".374",".308","0.682","0.152","62","179","2","2","13","8","1","0","6",".212",".382",".302",".302",".301",".170","90.7","12",34.8,33,9.8,6.3,21.4,43.3,"100.977600417","94.867949761",33.3,47.3
"Castro, Rodolfo",666801,2022,23,253,277,59,36,8,4,11,74,22,26.7,7.9,".233",".427",".296","0.723","0.194","27","108","3","5","6","2","0","0","1",".214",".375",".314",".288",".279",".161","87.3","11.7",25.6,12,6.7,7.2,20,35,"99.31755","93.717343409",32.8,47.5
"Trevino, Jose",624431,2022,29,335,353,83,59,12,1,11,62,15,17.6,4.2,".248",".388",".283","0.671","0.140","43","130","1","2","5","2","0","0","1",".235",".368",".293",".280",".272",".133","87.9","13",31,14,5.1,4,24.8,35,"98.396823259","93.244987844",21.1,50
"Kirk, Alejandro",672386,2022,23,470,541,134,101,19,0,14,58,63,10.7,11.6,".285",".415",".372","0.787","0.130","63","195","0","0","11","4","2","0","4",".275",".447",".347",".354",".364",".172","90.5","8.1",32,28,6.7,6.5,27.2,45.4,"101.053304663","94.989537614",15.4,41
"Ozuna, Marcell",542303,2022,31,470,507,106,64,19,0,23,122,31,24.1,6.1,".226",".413",".274","0.687","0.187","56","194","1","2","12","2","0","0","4",".250",".490",".298",".337",".298",".240","89.4","16.5",31.8,46,13.1,4,23.9,43.8,"101.775141886","95.035047714",28.7,49.4
"Kiermaier, Kevin",595281,2022,32,206,221,47,32,8,0,7,61,14,27.6,6.3,".228",".369",".281","0.650","0.141","22","76","1","6","2","1","0","0","0",".252",".402",".286",".310",".302",".150","87.9","5.3",33.8,10,6.9,4.8,29,38.6,"98.886186164","93.570432966",31.9,51.7
"Kwan, Steven",680757,2022,24,563,638,168,130,25,7,6,60,62,9.4,9.7,".298",".400",".373","0.773","0.102","52","225","5","19","9","7","2","2","4",".269",".350",".341",".315",".349",".081","85.1","11.8",34.6,7,1.4,2.6,29.1,20.8,"94.219058287","91.134248486",9,38.1
"Yastrzemski, Mike",573262,2022,31,485,558,104,54,31,2,17,141,61,25.3,10.9,".214",".392",".305","0.697","0.178","57","190","1","5","3","5","0","1","6",".218",".402",".307",".314",".310",".185","89.9","19.9",36.2,39,11.1,5.1,21.4,42.5,"99.830966069","94.251098237",22.7,42.9
"Bradley Jr., Jackie",598265,2022,32,344,370,70,42,23,1,4,77,24,20.8,6.5,".203",".311",".255","0.566","0.108","38","107","3","2","5","0","0","2","0",".222",".344",".252",".272",".273",".122","87.6","7.4",29.4,13,4.8,7.4,22.3,37.2,"98.071881353","93.116593208",29.4,49.7
"Báez, Javier",595879,2022,29,555,590,132,84,27,4,17,147,26,24.9,4.4,".238",".393",".278","0.671","0.155","67","218","2","9","13","6","1","0","3",".225",".387",".291",".285",".267",".162","87.9","9.6",29.7,33,8,4.9,20.9,38,"99.689131182","93.890376232",35.8,55.8
"Grandal, Yasmani",518735,2022,33,327,376,66,54,7,0,5,79,45,21,12,".202",".269",".301","0.570","0.067","27","88","0","1","8","2","1","0","2",".213",".323",".263",".288",".313",".110","90","12.1",30,12,4.8,6.4,24.4,40,"99.46926856","94.06261824",21.6,39.7
"Urías, Luis",649966,2022,25,406,472,97,63,17,1,16,99,50,21,10.6,".239",".404",".335","0.739","0.165","47","164","2","1","9","11","0","0","5",".235",".410",".327",".328",".333",".174","87.3","18",34.3,26,8.3,5.4,24,35.3,"97.964867677","93.080449903",22.2,43.2
"Torres, Gleyber",650402,2022,25,526,572,135,82,28,1,24,129,39,22.6,6.8,".257",".451",".310","0.761","0.194","76","237","5","10","12","3","2","1","3",".242",".460",".328",".325",".297",".218","90.4","17.5",36.2,43,10.7,8.5,23.7,45.3,"100.5348042","94.660057845",27.2,49.6
"Gonzalez, Oscar",660757,2022,24,362,382,107,69,27,0,11,75,15,19.6,3.9,".296",".461",".327","0.788","0.165","43","167","2","1","6","3","2","0","2",".279",".438",".339",".325",".313",".160","88.6","5.4",32.5,21,7.3,4.8,28.4,40.1,"101.045260903","94.682138153",26.7,59.3
"Farmer, Kyle",571657,2022,31,526,583,134,94,25,1,14,99,33,17,5.7,".255",".386",".315","0.701","0.131","78","203","3","4","20","16","0","2","6",".257",".396",".309",".316",".319",".139","85.5","12.7",37.7,19,4.4,6.9,26,33.8,"97.050252093","92.534027326",19.4,50.3
