pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CH,4/8/2025,89.6,-1.48,5.95,"Clement, Ernie",676391,670174,strikeout,swinging_strike,,,,,13,Ernie Clement strikes out swinging.,R,R,R,BOS,TOR,S,2,,2,2,2025,-1.56,0.28,-0.94624165,1.1579653453192784,,,,0,9,Top,,,,,,,4.621576258108701,-130.1800677,-6.325005343,-18.67341012,31.766486439452866,-27.76751207,3.39,1.54,,,,89.1,1720,6.4,778404,666165,663853,692225,608324,596115,680776,678882,608701,54.06,,0,0,1,0,0,,72,7,Changeup,1,6,6,1,6,1,6,1,Standard,Standard,237,0.001,-0.232,65.9,7.6,,0.232,,-5,5,0.006,0.994,27,29,27,29,1,4,,2,1,1,2.61,1.56,1.56,47.9,19.95047219380992,-19.99541805,43.60220439521295,27.480089337584445,43.48721599
FC,4/8/2025,92,2.54,6.14,"Santander, Anthony",623993,676979,strikeout,swinging_strike,,,,,13,Anthony Santander strikes out swinging.,R,R,L,BOS,TOR,S,2,,0,2,2025,-0.51,0.32,-0.592543565,1.1605704819534437,,666182,,1,1,Top,,,,,,,-6.906241423,-133.7441891,-7.608291598,-4.823613315,25.689012126901677,-26.93025629,3.34,1.58,,,,93.2,2350,6.8,778404,665966,663853,692225,608324,596115,680776,678882,608701,53.67,,0,0,1,0,0,,3,3,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,72,0.021,-0.185,71.5,8.1,,0.185,,0,0,0.495,0.505,26,30,26,31,1,0,6,1,5,1,2.35,-0.51,0.51,36.7,11.262118749912446,-16.33946031,32.24170782210227,31.434082218042256,33.846094497512496
CH,4/8/2025,83.1,-2.74,5.4,"Santander, Anthony",623993,677161,strikeout,swinging_strike,,,,,13,Anthony Santander strikes out swinging.,R,L,R,BOS,TOR,S,2,,0,2,2025,-1.77,0.04,-0.618315376,1.2917259611703313,,,,0,7,Top,,,,,,,8.481414687875485,-120.6494815,-2.995327208,-18.93263373,24.489055704478268,-31.3886819,3.34,1.58,,,,84.3,2049,7.3,778404,665966,663853,692225,608324,596115,680776,678882,608701,53.18,,0,0,1,0,0,,53,3,Changeup,0,4,4,0,4,0,4,0,Infield shade,Standard,266,0.003,-0.165,69.7,8.1,,0.165,,-4,4,0.061,0.9390000000000001,30,30,30,31,1,3,4,1,4,1,3.29,1.77,-1.77,34.8,16.575508237884403,-30.80078698,25.728407174092183,41.06829418884381,47.50535222401337
FC,4/8/2025,89.3,2.53,6.13,"Guerrero Jr., Vladimir",665489,676979,field_out,hit_into_play,,,,,13,"Vladimir Guerrero Jr. grounds out softly, second baseman Kristian Campbell to first baseman Romy Gonzalez. Bo Bichette to 2nd.",R,R,L,BOS,TOR,X,4,ground_ball,1,2,2025,-0.5,0.07,-0.991508628,1.9340509482354755,,,666182,0,1,Top,136.26,163.41,,,,,-7.701797582,-129.8778078,-4.549242075,-4.171692873,25.38580690677266,-30.62307317,3.68,1.71,22,47.6,-1,90.4,2609,6.8,778404,665966,663853,692225,608324,596115,680776,678882,608701,53.68,0.096,0.09,0,1,0,0,1,2,4,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,241,0.007,-0.258,73.2,6.9,0.096,0.258,88,0,0,0.474,0.526,26,26,26,26,1,0,6,1,5,1,2.77,-0.5,0.5,39.9,-18.47412677,10.275131401471821,40.25489366379802,25.00011183173602,23.777941735510275
SI,4/8/2025,94.3,-2.86,5.66,"Bichette, Bo",666182,677161,single,hit_into_play,,,,,4,Bo Bichette singles on a sharp ground ball to center fielder Ceddanne Rafaela. Myles Straw scores. Tyler Heineman scores. Alan Roden to 2nd.,R,R,R,BOS,TOR,X,8,ground_ball,1,2,2025,-1.35,1.22,-0.391317862,2.3439038975274045,664702,623168,702176,2,6,Top,119.03,99.08,,,,,9.533807273,-136.9426268,-5.646057065,-19.15848615,31.508176572122252,-15.77905327,3.63,1.72,19,100.6,-6,95.1,2181,7,778404,665966,663853,692225,608324,596115,680776,678882,608701,53.53,0.296,0.27,0.9,1,1,0,2,46,5,Sinker,0,2,2,0,4,0,4,0,Standard,Standard,219,-0.137,0.585,66.6,6.3,0.296,-0.585,100.6,-2,2,0.221,0.779,30,27,30,27,1,3,4,1,4,1,1.37,1.35,1.35,39.2,-2.175328798,7.050832588276943,40.92250328838557,30.120714326726834,16.756891554178104
FF,4/7/2025,94.6,-1.84,5.96,"Bichette, Bo",666182,690916,field_out,hit_into_play,,,,,2,Bo Bichette flies out to center fielder Ceddanne Rafaela.,R,R,R,BOS,TOR,X,8,fly_ball,0,2,2025,-0.24,1.42,-0.239212706,3.2063899307173993,695238,,,2,6,Top,148.24,95.72,,,,,4.720602696707022,-137.5921174,-4.667166919,-4.111194192,32.34002891160455,-13.30508745,3.65,1.74,264,94.5,42,94.9,2436,6.6,778426,665966,671213,666152,608324,596115,680776,678882,677800,53.9,0.03,0.057,0,1,0,0,3,46,3,4-Seam Fastball,1,3,3,1,3,1,3,1,Standard,Standard,200,0.019,-0.17,67.2,6.4,0.101,0.17,94.5,-2,2,0.241,0.759,25,27,26,27,4,3,8,1,5,1,1.14,0.24,0.24,51.4,5.030189728467276,-5.469066578,25.630628191709963,32.05998945,24.915458438987216
FF,4/7/2025,92.5,-2.2,5.85,"Roden, Alan",702176,690916,double_play,hit_into_play,,,,,11,"Red Sox challenged (slide interference), call on the field was overturned: Alan Roden grounds into a double play, pitcher Richard Fitts to shortstop Trevor Story to first baseman Triston Casas. Nathan Lukes out at 2nd. Alan Roden out at 1st.",R,L,R,BOS,TOR,X,1,ground_ball,2,2,2025,-0.16,1.51,-0.1571327,3.7929990868985866,695238,,664770,0,6,Top,128.51,180.06,,,,,5.584947103485359,-134.4632427,-2.634166992,-3.330900874,33.704638634771115,-13.64160317,3.319,1.513,4,69,-45,92.2,2430,6.5,778426,665966,671213,666152,608324,596115,680776,678882,677800,53.98,0.173,0.16,0,1,0,0,2,45,5,4-Seam Fastball,1,3,3,1,3,1,3,1,Infield shade,Standard,199,0.09,-0.205,60.8,5.8,0.174,0.205,88,-2,2,0.138,0.862,25,25,26,26,3,2,8,1,5,1,1.19,0.16,-0.16,45.1,6.500491635730777,17.63193621490382,17.08269286847752,37.94236460663761,24.145088751840625
CU,4/7/2025,80.4,-1.86,6.07,"Lukes, Nathan",664770,690916,single,hit_into_play,,,,,5,Nathan Lukes singles on a line drive to left fielder Jarren Duran. Will Wagner to 3rd.,R,L,R,BOS,TOR,X,7,line_drive,1,2,2025,1.01,-1.02,0.053619016121589036,2.7101360971235837,,695238,,0,6,Top,103.24,115.59,,,,,2.3430691428206414,-117.0471889,1.2580026103226263,8.668072308,24.91662972658767,-41.98859046,3.46,1.62,184,68.5,21,80.4,2400,6.6,778426,665966,671213,666152,608324,596115,680776,678882,677800,53.92,0.846,0.772,0.9,1,1,0,4,44,4,Curveball,1,3,3,1,3,1,3,1,Standard,Standard,47,-0.05,0.62,65.1,6.1,0.897,-0.62,88,-2,2,0.183,0.817,25,30,26,31,3,2,8,1,5,2,4.58,-1.01,1.01,55.6,5.078319696017092,18.442054313697653,26.253375045500864,37.141095833725984,26.597760808653923
SL,4/7/2025,87.3,-2.08,5.92,"Springer, George",543807,690916,single,hit_into_play,,,,,5,George Springer singles on a ground ball to left fielder Jarren Duran. Andrés Giménez scores.,R,R,R,BOS,TOR,X,7,ground_ball,3,2,2025,0.34,0.07,-0.002710979,2.286561128190186,,665926,,2,5,Top,61.11,130.91,,,,,4.314586093472167,-127.0957866,-2.739452154,2.777753403134277,27.214697024201445,-31.04154257,3.55,1.65,57,99.1,2,87.8,2368,6.7,778426,665966,671213,666152,608324,596115,680776,678882,677800,53.83,0.42,0.381,0.9,1,1,0,4,38,6,Slider,1,2,2,1,3,1,3,1,Standard,Strategic,98,-0.106,0.685,75.7,7.6,0.47,-0.685,99.1,-1,1,0.376,0.624,25,35,26,36,3,2,8,2,5,1,2.93,-0.34,-0.34,51,14.469581362056616,-12.98855402,37.74193273731204,34.05407884305321,28.466931764033006
FF,4/7/2025,94.5,-1.81,6.02,"Bichette, Bo",666182,690916,strikeout,swinging_strike,,,,,11,Bo Bichette strikes out swinging.,R,R,R,BOS,TOR,S,2,,0,2,2025,0.09,1.4,-0.091960759,3.923232117520353,,,,2,4,Top,,,,,,,4.2995908446186295,-137.5976738,-2.889945844,0.16669739419294785,32.1642452,-14.04249626,3.65,1.74,,,,94.9,2366,6.6,778426,665966,671213,666152,608324,596115,680776,678882,677800,53.92,,0,0,1,0,0,,31,5,4-Seam Fastball,1,2,2,1,2,1,2,1,Standard,Standard,195,0.007,-0.16,57.2,5.2,,0.16,,-1,1,0.421,0.579,25,27,26,27,3,2,8,1,5,1,1.16,-0.09,-0.09,55.5,-11.44261264,26.385200571069383,29.057218327880403,33.42847613155891,3.8249834617781264
FF,4/7/2025,96.1,-2.17,5.96,"Roden, Alan",702176,690916,strikeout,swinging_strike,,,,,11,Alan Roden strikes out swinging.,R,L,R,BOS,TOR,S,2,,0,2,2025,-0.26,1.49,-0.629126902,3.52328067,,,,1,4,Top,,,,,,,4.691836950244279,-139.6874815,-4.155203712,-4.594691245,36.57187567331448,-12.06857351,3.319,1.513,,,,95.8,2476,6.6,778426,665966,671213,666152,608324,596115,680776,678882,677800,53.94,,0,0,1,0,0,,30,3,4-Seam Fastball,1,2,2,1,2,1,2,1,Infield shade,Standard,200,0.01,-0.163,63.5,5.5,,0.163,,-1,1,0.407,0.593,25,25,26,26,2,1,8,1,5,1,1.02,0.26,-0.26,54.2,-1.468324582,39.02137256079655,22.756704032327143,43.33795329789416,10.31005369024615
SL,4/7/2025,84.9,-2.15,5.99,"Wagner, Will",695238,690916,field_out,hit_into_play,,,,,4,Will Wagner lines out to center fielder Ceddanne Rafaela.,R,L,R,BOS,TOR,X,8,line_drive,2,2,2025,0.02,0.02,-0.553981078,2.5858394375016283,,543807,672386,2,3,Top,109.3,68.91,,,,,3.702866584,-123.558637,-1.641839726,-0.565832869,25.78318800575965,-31.88376555,3.23,1.5,325,97,18,85.1,2194,6.5,778426,665966,671213,666152,608324,596115,680776,678882,677800,53.97,0.403,0.427,0,1,0,0,4,23,7,Slider,0,2,2,0,2,0,2,0,Standard,Standard,86,0.03,-0.203,65.3,6.1,0.613,0.203,97,-2,2,0.298,0.702,25,26,26,27,2,1,8,2,5,2,3.16,-0.02,0.02,52.8,2.799627207076007,7.252432702259297,29.24210147107469,41.78079353,25.587310170875426
ST,4/7/2025,83.7,-2.19,5.94,"Springer, George",543807,690916,single,hit_into_play,,,,,14,George Springer singles on a line drive to left fielder Jarren Duran. Vladimir Guerrero Jr. scores.,R,R,R,BOS,TOR,X,7,line_drive,0,2,2025,1.39,0.31,0.9371880579814145,2.390918039951793,665489,,,2,3,Top,60.45,121.87,,,,,4.501266128962828,-121.8367743,-2.328745779,12.71749424505822,26.727464943447565,-28.86302253,3.55,1.65,195,83,17,83.8,2332,6.6,778426,665966,671213,666152,608324,596115,680776,678882,677800,53.88,0.977,0.915,0.9,1,1,0,4,21,3,Sweeper,0,1,1,0,2,0,2,0,Standard,Strategic,72,-0.105,0.835,68,8.2,1.099,-0.835,88,-1,1,0.414,0.5860000000000001,25,35,26,36,2,1,8,2,5,1,2.98,-1.39,-1.39,52.1,25.544597829432142,-17.56164668,33.06953233742992,43.76856208117905,31.24424148327146
FF,4/7/2025,94.1,-2.13,5.88,"Santander, Anthony",623993,690916,field_out,hit_into_play,,,,,2,"Anthony Santander grounds out, first baseman Triston Casas to pitcher Richard Fitts. Bo Bichette to 3rd. Vladimir Guerrero Jr. to 2nd.",R,L,R,BOS,TOR,X,3,ground_ball,1,2,2025,-0.18,1.13,-0.202745149,3.2556205832750114,,666182,665489,0,3,Top,160.94,162.32,,,,,5.4345377062141615,-136.9979963,-3.620024237,-3.468416959,30.343462320008616,-17.33806362,3.33,1.61,22,95.7,-7,94.5,2345,6.5,778426,665966,671213,666152,608324,596115,680776,678882,677800,54,0.26,0.238,0,1,0,0,2,19,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,200,-0.013,-0.242,75.7,7.2,0.26,0.242,95.7,0,0,0.416,0.5840000000000001,25,30,26,31,2,1,8,1,5,1,1.44,0.18,-0.18,48.2,6.347719984909931,-22.23786041,10.191003957750823,37.02589614105818,39.95640884992628
FF,4/7/2025,94.6,-2.07,5.9,"Lukes, Nathan",664770,690916,strikeout,swinging_strike,,,,,5,Nathan Lukes strikes out swinging.,R,L,R,BOS,TOR,S,2,,3,2,2025,-0.08,1.58,0.25656470233773754,2.6949011442602187,,,,1,2,Top,,,,,,,6.285392331151969,-137.5041293,-6.163092122,-2.495703773,33.37446977162591,-11.01828151,3.46,1.62,,,,94.8,2500,6.7,778426,665966,671213,666152,608324,596115,680776,678882,677800,53.83,,0,0,1,0,0,,12,9,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,197,0.021,-0.332,63.7,5.4,,0.332,,0,0,0.519,0.481,25,30,26,31,1,0,8,1,5,2,1,0.08,-0.08,51.9,-6.178336695,27.813211370095626,36.54077548261448,32.81710213180949,18.711111071797916
ST,4/7/2025,80.3,-4.4,4.56,"Lukes, Nathan",664770,476594,single,hit_into_play,,,,,3,"Blue Jays challenged (timing play), call on the field was upheld: Blue Jays challenged (tag play), call on the field was upheld: Nathan Lukes singles on a fly ball to center fielder Ceddanne Rafaela. Anthony Santander scores. Will Wagner out at 3rd on the throw, center fielder Ceddanne Rafaela to third baseman Alex Bregman. George Springer to 3rd.",R,L,R,BOS,TOR,X,8,fly_ball,2,2,2025,1.86,0.46,0.5656633331949705,3.0915720888288325,623993,543807,695238,2,9,Top,126.48,89.35,,,,,7.421225281050232,-116.5077697,2.7586453137428624,14.926150117959304,26.92643624622186,-28.97529332,3.46,1.62,216,66.2,31,79.2,2640,6.2,778426,665966,671213,666152,608324,596115,680776,678882,677800,54.3,0.881,0.847,0.9,1,1,0,4,76,5,Sweeper,2,5,5,2,6,2,6,2,Standard,Standard,75,-0.015,0.551,63.5,5.8,0.993,-0.551,88,-3,3,0.034,0.966,35,30,36,31,1,4,,1,62,2,3.16,-1.86,1.86,10.7,9.384738559,9.775095368760503,25.872828451481713,29.763664542748813,26.997820312139886
FF,4/7/2025,92.9,-2.24,5.1,"Wagner, Will",695238,669711,single,hit_into_play,,,,,8,Will Wagner singles on a ground ball to center fielder Ceddanne Rafaela. George Springer scores. Alejandro Kirk to 2nd.,R,L,R,BOS,TOR,X,8,ground_ball,2,2,2025,-0.59,1.16,-0.095367877,1.856406791569156,,543807,672386,2,7,Top,95.57,108.1,,,,,6.696447516,-135.0001424,-4.954037697,-8.717842331,32.13594524084921,-17.08652551,3.23,1.5,76,98.4,3,91.7,2277,5.8,778426,665966,671213,666152,608324,596115,680776,678882,677800,54.66,0.443,0.413,0.9,1,1,0,4,55,5,4-Seam Fastball,1,4,4,1,5,1,5,1,Standard,Standard,226,-0.051,0.621,,,0.508,-0.621,98.4,-3,3,0.112,0.888,30,26,30,27,1,3,1,2,2,2,1.51,0.59,-0.59,21.1,,,,,
FF,4/7/2025,92,-2.31,5.18,"Kirk, Alejandro",672386,669711,single,hit_into_play,,,,,1,Alejandro Kirk singles on a ground ball to second baseman David Hamilton. George Springer to 2nd.,R,R,R,BOS,TOR,X,4,ground_ball,1,2,2025,-0.82,1.12,-0.377020871,2.724746512,,,543807,2,7,Top,128,139.01,,,,,6.613597786,-133.7290005,-2.732899524,-11.34884063,31.34292752495893,-18.37250528,3.07,1.46,19,97.4,-8,90.8,2256,5.8,778426,665966,671213,666152,608324,596115,680776,678882,677800,54.7,0.178,0.162,0.9,1,1,0,2,54,6,4-Seam Fastball,1,4,4,1,4,1,4,1,Standard,Standard,220,-0.012,0.434,68,6.1,0.178,-0.434,97.4,-3,3,0.121,0.879,30,26,30,27,1,3,1,1,2,2,1.6,0.82,0.82,22.8,4.447397516,18.604293419866867,19.705793140258287,35.08532156183303,26.47235569
CH,4/7/2025,84.6,-2.8,4.65,"Giménez, Andrés",665926,669711,force_out,hit_into_play,,,,,13,"Andrés Giménez grounds into a force out, second baseman David Hamilton to shortstop Trevor Story. Vladimir Guerrero Jr. out at 2nd. Andrés Giménez to 1st.",R,L,R,BOS,TOR,X,4,ground_ball,1,2,2025,-1.35,-0.35,-0.93230714,1.137561552860844,,,665489,1,7,Top,152.32,151.68,,,,,7.004829603846812,-122.9582826,-1.04189392,-15.10537788,27.117290064863905,-35.74130309,3.47,1.61,9,75.8,-7,83.8,1419,6.1,778426,665966,671213,666152,608324,596115,680776,678882,677800,54.42,0.077,0.074,0,1,0,0,2,52,4,Changeup,1,3,3,1,3,1,3,1,Infield shade,Standard,270,0.014,-0.241,53.3,8,0.08,0.241,88,-2,2,0.19,0.81,30,26,30,27,1,3,1,1,2,1,3.58,1.35,-1.35,11.9,11.683777091315674,-4.238950374,33.04907946869196,49.77819841817012,32.49430940406204
FF,4/7/2025,93,-2.39,5.1,"Santander, Anthony",623993,669711,strikeout,called_strike,,,,,4,Anthony Santander called out on strikes.,R,L,R,BOS,TOR,S,2,,2,2,2025,-0.82,1.35,-0.638280505,2.081279346,,,665489,0,7,Top,,,,,,,6.2052844093351505,-135.1640917,-4.852304039,-11.40767211,31.197757554587234,-14.74398869,3.297153214,1.501316937,,,,91.9,2361,5.8,778426,665966,671213,666152,608324,596115,680776,678882,677800,54.7,,0,0,1,0,0,,51,6,4-Seam Fastball,1,3,3,1,3,1,3,1,Infield shade,Standard,231,0.019,-0.201,,,,0.201,,-2,2,0.165,0.835,30,30,30,31,1,3,1,1,2,1,1.3,0.82,-0.82,20.3,,,,,
SL,4/7/2025,88.1,-1.89,6.06,"Guerrero Jr., Vladimir",665489,690916,strikeout,swinging_strike,,,,,6,Vladimir Guerrero Jr. strikes out swinging.,R,R,R,BOS,TOR,S,2,,1,2,2025,0.48,0,0.4802080845392436,2.4057114076524657,,,,1,1,Top,,,,,,,4.786764849,-128.2430972,-2.813951593,4.300662494707695,25.65961201587191,-31.83758148,3.7,1.75,,,,88.6,2419,6.5,778426,657136,671213,666152,608324,596115,680776,678882,677800,54,,0,0,1,0,0,,2,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,102,0.011,-0.18,75,6.9,,0.18,,0,0,0.527,0.473,25,26,26,26,1,0,8,1,5,1,2.93,-0.48,-0.48,54.7,-13.85089165,27.30392305983761,27.94677108258281,41.91531429661724,21.610136987806428
SL,4/6/2025,85.4,2.69,5.94,"Straw, Myles",664702,656849,strikeout,swinging_strike,,,,,14,Myles Straw strikes out swinging.,R,R,L,NYM,TOR,S,2,,1,2,2025,-0.15,-0.04,0.085940734,1.3872196758284496,,623168,,0,5,Top,,,,,,,-5.939856132,-124.2876651,-4.396966248,-0.316842014,25.672100510561755,-31.87042265,3.4,1.59,,,,86.8,2279,7.2,778435,663584,624413,683146,668901,596019,607043,642350,665742,53.27,,0,0,1,0,0,,35,6,Slider,2,0,0,2,0,2,0,2,Standard,Standard,329,0.038,-0.241,63,7.6,,0.241,,2,-2,0.691,0.30900000000000005,29,30,30,31,2,1,6,1,6,2,3.17,-0.15,0.15,35.1,9.288865822444405,-5.174232914,35.97410339635017,35.80562834026272,29.807143526005397
SI,4/6/2025,92.8,2.78,6.12,"Giménez, Andrés",665926,656849,strikeout,swinging_strike,,,,,12,Andrés Giménez strikes out swinging.,R,L,L,NYM,TOR,S,2,,0,2,2025,1.18,0.46,1.496131550860043,3.2686347248389946,,664702,623993,2,3,Top,,,,,,,-5.952036555,-134.7958271,-2.389167615,15.70251968757176,35.42999974461846,-26.31086319,3.48,1.6,,,,93,2056,7,778435,663584,624413,683146,668901,596019,607043,642350,665742,53.51,,0,0,1,0,0,,21,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,135,0.029,-0.178,50.6,5.3,,0.178,,0,0,0.526,0.474,29,26,30,27,2,1,6,1,6,1,2.25,1.18,1.18,37.4,-7.330237991,12.908025996933617,25.300927912250174,20.633312061346263,20.432715214054127
CU,4/6/2025,80.8,2.26,6.31,"Guerrero Jr., Vladimir",665489,656849,field_out,hit_into_play,,,,,5,Vladimir Guerrero Jr. flies out sharply to center fielder Jose Siri.,R,R,L,NYM,TOR,X,8,fly_ball,0,2,2025,-0.73,-0.6,-0.059289366,2.396892263863554,,,664702,1,3,Top,107.75,59.49,,,,,-3.807296644,-117.4968453,-0.773908084,-5.80610427,26.41616321153567,-37.75310134,3.7,1.76,347,102.3,36,80.9,2328,6.9,778435,663584,624413,683146,668901,596019,607043,642350,665742,53.65,0.456,0.8960666666666666,0,1,0,0,6,19,3,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,327,0.02,-0.169,81.6,7.9,1.774,0.169,102.3,0,0,0.51,0.49,29,26,30,26,2,1,6,1,6,1,4.15,-0.73,0.73,41.8,5.1997752672321615,-6.96878885,25.825290469780967,35.45635304049098,42.14097610999802
CU,4/6/2025,79.8,2.21,6.25,"Straw, Myles",664702,656849,single,hit_into_play,,,,,9,"Myles Straw singles on a ground ball to first baseman Pete Alonso, deflected by pitcher David Peterson.",R,R,L,NYM,TOR,X,1,ground_ball,1,2,2025,-0.58,-1.14,0.595429571,2.1288361629526458,,,,0,3,Top,130.03,183.1,,,,,-2.483821433,-116.2153908,-0.13737189,-4.75003448,23.621979722244618,-42.60454582,3.4,1.59,43,97.3,0,80.5,2396,6.9,778435,663584,624413,683146,668901,596019,607043,642350,665742,53.6,0.499,0.449,0.9,1,1,0,2,17,4,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,324,-0.048,0.508,67.8,7.1,0.621,-0.508,97.3,0,0,0.507,0.493,29,30,30,31,1,0,6,1,6,2,4.73,-0.58,0.58,41.4,2.981503789736951,4.694842627460708,34.03237362552265,41.39355079752066,24.950799603069846
SL,4/6/2025,85.9,2.71,5.89,"Schneider, Davis",676914,656849,strikeout,called_strike,,,,,6,Davis Schneider called out on strikes.,R,R,L,NYM,TOR,S,2,,3,2,2025,-0.25,0.18,0.38815597162861754,2.120587695054791,,672386,676391,1,2,Top,,,,,,,-5.044613904,-124.9283635,-2.968557065,-1.432910648,29.580363154922217,-29.80998666,3.191238573,1.489735712,,,,86.4,2347,7,778435,663584,624413,683146,668901,596019,607043,642350,665742,53.47,,0,0,1,0,0,,11,8,Slider,0,0,0,0,0,0,0,0,Standard,Standard,290,0.057,-0.313,,,,0.313,,0,0,0.449,0.5509999999999999,29,26,30,26,1,0,6,2,6,2,2.95,-0.25,0.25,34.1,,,,,
SI,4/6/2025,93.3,2.13,6.38,"Kirk, Alejandro",672386,656849,single,hit_into_play,,,,,14,Alejandro Kirk singles on a ground ball to right fielder Juan Soto.,R,R,L,NYM,TOR,X,9,ground_ball,3,2,2025,1.47,0.77,0.9575704022776308,2.1927530537216757,,,,1,2,Top,147.26,154.22,,,,,-6.342510473,-135.5038288,-6.687479503,19.45641215774323,34.31023590861831,-21.3658381,3.06,1.46,88,96.3,3,94,2192,7.2,778435,663584,624413,683146,668901,596019,607043,642350,665742,53.32,0.473,0.441,0.9,1,1,0,4,9,6,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,150,-0.022,0.336,69.7,7.2,0.54,-0.336,96.3,0,0,0.519,0.481,29,26,30,27,1,0,6,1,6,1,1.9,1.47,-1.47,40.4,9.123427182310952,19.743447492759522,19.4470372,49.024618098339275,20.271161374981737
FF,4/6/2025,95,2.71,5.58,"Clement, Ernie",676391,621345,field_out,hit_into_play,,,,,8,Ernie Clement lines out to right fielder Juan Soto.,R,R,L,NYM,TOR,X,9,line_drive,3,2,2025,0.47,1.56,0.18014223333444646,1.9157238969757386,,543807,,2,8,Top,177.15,111.14,,,,,-7.678118089,-137.8895567,-7.365812104,7.842414806576483,33.563562764782574,-10.76673109,3.39,1.55,264,82.4,27,94.4,2539,6.3,778435,663584,624413,683146,668901,596019,607043,642350,665742,54.19,0.149,0.145,0,1,0,0,3,63,7,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,144,0.088,-0.277,70.2,7,0.206,0.277,88,1,-1,0.779,0.22099999999999997,31,29,32,29,1,3,2,2,2,2,1,0.47,-0.47,38.3,6.705797496,15.914728184345782,35.42916937,38.24241019177833,21.38525323803843
SL,4/6/2025,85.2,2.52,5.95,"Giménez, Andrés",665926,656849,field_out,hit_into_play,,,,,13,"Andrés Giménez grounds out, third baseman Mark Vientos to first baseman Pete Alonso.",R,L,L,NYM,TOR,X,5,ground_ball,1,2,2025,-0.11,-0.05,-0.881559939,1.5156165058015878,,,,0,2,Top,116.88,160.14,,,,,-7.885028029,-123.845364,-4.010725385,0.4835739181146355,25.932532727680854,-32.09317306,3.48,1.6,4,89.6,-20,86.3,2370,7.2,778435,663584,624413,683146,668901,596019,607043,642350,665742,53.32,0.085,0.082,0,1,0,0,2,8,5,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,320,0.016,-0.189,64.5,7.1,0.109,0.189,89.6,0,0,0.507,0.493,29,26,30,27,1,0,6,1,6,1,3.21,-0.11,-0.11,34.9,-2.108796813,18.135774217655424,29.886592343873847,50.60161299,20.242405265390595
FF,4/6/2025,95.8,-2.17,5.98,"Heineman, Tyler",623168,668820,strikeout,swinging_strike,,,,,12,Tyler Heineman strikes out swinging.,R,L,R,NYM,TOR,S,2,,0,2,2025,-0.16,1.41,0.33981477368587987,3.7449280002088923,,,,2,6,Top,,,,,,,7.044268824935888,-139.2441827,-3.484495246,-3.72015275,33.072346647983736,-13.25092334,3.14,1.51,,,,96.5,2147,6.9,778435,663584,624413,683146,668901,596019,607043,642350,665742,53.63,,0,0,1,0,0,,46,3,4-Seam Fastball,2,1,1,2,1,2,1,2,Infield shade,Standard,195,0.01,-0.16,58.3,4.9,,0.16,,1,-1,0.73,0.27,27,34,28,34,1,2,2,4,3,2,1.09,0.16,-0.16,43,-6.951811646,25.93557750376041,21.571951430274122,32.43455415901558,18.011348167988128
